seed,trial,snr,normalization_mode,tau,symbols,max_points,max_persistence,mean_persistence,persistence_entropy,normalized_entropy,h1_bar_count
1,3,10,shape_normalized,15,1000,200,0.3548729589533798,0.060853987588781154,3.6494314061660083,0.8679424958047504,67
1,4,10,shape_normalized,15,1000,200,0.18943657411475667,0.047175922919860995,3.6648218823735395,0.9064495203238939,57
1,5,10,shape_normalized,15,1000,200,0.23990017330116664,0.048055490551508304,3.712622304254402,0.8893813784429303,65
1,6,10,shape_normalized,15,1000,200,0.2568215540420331,0.04022834260855095,3.759137151599067,0.8878230029210447,69
1,7,10,shape_normalized,15,1000,200,0.35865533145762696,0.04403453723555608,3.591811770102623,0.8702919350331211,62
1,8,10,shape_normalized,15,1000,200,0.26664580509844293,0.03894719189533657,3.6485607460093683,0.8947951542327345,59
1,9,10,shape_normalized,15,1000,200,0.15612681681592755,0.03728567745616198,3.9118659562402542,0.9207650552418356,70
1,0,5,shape_normalized,15,1000,200,0.3398987827121217,0.07336924729534475,4.052238632828984,0.9221266398134117,81
1,1,5,shape_normalized,15,1000,200,0.21170988020799097,0.06538043574229052,4.122901752859085,0.9408664292990815,80
1,2,5,shape_normalized,15,1000,200,0.2902785650450197,0.06252869679596891,4.0257458096584795,0.9085787096206326,84
1,3,5,shape_normalized,15,1000,200,0.38140547563413485,0.0576651228661777,3.9850044167228433,0.9201685034847633,76
1,4,5,shape_normalized,15,1000,200,0.2459823040438307,0.05747852964143479,4.024612937018814,0.9210804369129817,79
1,5,5,shape_normalized,15,1000,200,0.29979460382852496,0.06129944188413281,4.051604173626783,0.9245959715460085,80
1,6,5,shape_normalized,15,1000,200,0.31285551145563373,0.061443916629514206,4.14896193247316,0.9220305382757767,90
1,7,5,shape_normalized,15,1000,200,0.4260584570398922,0.07572405251567894,4.006640498633695,0.9067175882208519,83
1,8,5,shape_normalized,15,1000,200,0.23113127504567288,0.06858725942849662,3.9781782648880593,0.9332575702703891,71
1,9,5,shape_normalized,15,1000,200,0.22978607873994938,0.06546162020607352,4.179097184327297,0.931039371446497,89
1,0,0,shape_normalized,15,1000,200,0.2689592183286462,0.08218907483408135,4.227972678107566,0.9263037132028931,96
1,1,0,shape_normalized,15,1000,200,0.35035378541856477,0.08337120531369537,4.183987656280326,0.912544674688399,98
1,2,0,shape_normalized,15,1000,200,0.2708431934459986,0.07737199292544454,4.314153810590269,0.9327954962672993,102
1,3,0,shape_normalized,15,1000,200,0.3645004444250294,0.08246077315581765,4.3019559995637575,0.9224857262519611,106
1,4,0,shape_normalized,15,1000,200,0.4227768462885587,0.09092349212378445,4.23117133450182,0.9168062500343486,101
1,5,0,shape_normalized,15,1000,200,0.3868017338260805,0.07903067282993347,4.313848674792767,0.9125226954550526,113
1,6,0,shape_normalized,15,1000,200,0.34000329381317607,0.07499191560012707,4.337711709463463,0.9359148551036147,103
1,7,0,shape_normalized,15,1000,200,0.3036560486278387,0.0802073797185774,4.095061859066552,0.9318714848964493,81
1,8,0,shape_normalized,15,1000,200,0.3957572265022138,0.08559262200504597,4.421650936404001,0.9388730398569025,111
1,9,0,shape_normalized,15,1000,200,0.2917049889769059,0.08579026476972748,4.353850722484151,0.9336137203938626,106
1,0,-5,shape_normalized,15,1000,200,0.3430053231913941,0.09533266582933088,4.3212175847951135,0.9343228077759326,102
1,1,-5,shape_normalized,15,1000,200,0.27308555107705046,0.09175152420151898,4.412337244898533,0.9386992182775967,110
1,2,-5,shape_normalized,15,1000,200,0.32525957302705844,0.08246422408393647,4.362657810475043,0.9336224298011164,107
1,3,-5,shape_normalized,15,1000,200,0.36608919104237403,0.0916890301200089,4.352781780988922,0.9207583443354018,113
1,4,-5,shape_normalized,15,1000,200,0.30668673749480035,0.0906557783159965,4.3942977886055035,0.9348614283307838,110
1,5,-5,shape_normalized,15,1000,200,0.39057626758106345,0.09597326357927033,4.334895967692739,0.9169748990201294,113
1,6,-5,shape_normalized,15,1000,200,0.3010696068288433,0.08775409151140455,4.321299703217601,0.9343405632148947,102
1,7,-5,shape_normalized,15,1000,200,0.2951029006989234,0.08392229928914567,4.372772181940018,0.9284943497594565,111
